day,identifier,nb_hits,nb_visits,nb_product_pages,nb_orders,orders_amount,nb_touchpoints
2019-10-27,13,73195,11490,24865,341,23731,"{""direct"":11887,""email"":2190,""organic"":1471,""paid_search"":8482}"
2019-11-22,13,90644,18443,24968,170,49278,"{""direct"":10794,""email"":6467,""organic"":1021,""paid_search"":5799}"
2019-11-26,13,102170,20344,24412,491,111503,"{""direct"":9997,""email"":5942,""organic"":1086,""paid_search"":6477}"
2019-11-25,13,77007,14062,20205,451,115902,"{""direct"":9815,""email"":1104,""organic"":1148,""paid_search"":7278}"
2019-11-19,13,80927,15311,21329,361,100770,"{""direct"":8517,""email"":5466,""organic"":1110,""paid_search"":5339}"
2020-01-17,13,67583,12261,20300,713,166814,"{""direct"":8441,""email"":3715,""organic"":876,""paid_search"":6151}"
2019-12-02,13,82431,14389,21591,900,171640,"{""direct"":9960,""email"":769,""organic"":1358,""paid_search"":8812}"
2019-12-30,13,60423,11570,16899,720,314124,"{""direct"":9193,""email"":862,""organic"":1182,""paid_search"":4342}"
2019-11-16,13,134982,25793,31626,1039,511973,"{""direct"":13251,""email"":7846,""organic"":1580,""paid_search"":7826}"
2019-08-10,13,50613,9057,15629,521,173209,"{""direct"":7119,""email"":3475,""organic"":628,""paid_search"":3744}"
2019-08-13,13,46061,7168,13286,442,154975,"{""direct"":6940,""email"":638,""organic"":991,""paid_search"":3978}"
2020-02-18,13,53928,12510,14282,461,113662,"{""direct"":5866,""email"":3297,""organic"":716,""paid_search"":3600}"
2019-10-19,13,80347,13089,26186,914,439982,"{""direct"":13147,""email"":3499,""organic"":1941,""paid_search"":6818}"
2020-04-02,13,20979,4456,4781,0,,"{""direct"":3560,""email"":149,""organic"":952,""paid_search"":0}"
2019-12-29,13,69286,12718,19949,345,61529,"{""direct"":9727,""email"":1641,""organic"":1025,""paid_search"":6000}"
2020-01-24,13,60316,11267,18895,588,142645,"{""direct"":7774,""email"":3989,""organic"":909,""paid_search"":5124}"
2020-02-04,13,44852,7420,13821,534,91378,"{""direct"":6354,""email"":833,""organic"":974,""paid_search"":4944}"
2019-12-04,13,78187,14334,19145,644,220161,"{""direct"":8817,""email"":1141,""organic"":1232,""paid_search"":7319}"
2020-04-13,13,58030,7569,17672,3,88,"{""direct"":13990,""email"":222,""organic"":3180,""paid_search"":0}"
2019-08-25,13,50413,7879,14285,254,15020,"{""direct"":7062,""email"":903,""organic"":739,""paid_search"":4604}"
2020-01-20,13,56575,10039,17222,547,109641,"{""direct"":8278,""email"":1454,""organic"":942,""paid_search"":5539}"
2019-09-23,13,75260,13485,26480,421,93745,"{""direct"":10073,""email"":8888,""organic"":1003,""paid_search"":5573}"
2019-10-11,13,93946,14809,32514,369,126552,"{""direct"":16681,""email"":7433,""organic"":1359,""paid_search"":6283}"
2019-12-27,13,79556,14927,22309,679,295353,"{""direct"":11738,""email"":1951,""organic"":1849,""paid_search"":5337}"
2020-03-11,13,166670,47096,13566,339,100648,"{""direct"":6223,""email"":2120,""organic"":849,""paid_search"":3540}"
2020-02-21,13,93220,20626,27978,621,124500,"{""direct"":10334,""email"":11777,""organic"":841,""paid_search"":3786}"
2019-11-15,13,93775,19923,28221,118,52711,"{""direct"":11759,""email"":9430,""organic"":876,""paid_search"":5259}"
2020-02-07,13,41211,9383,12086,276,89250,"{""direct"":4741,""email"":3830,""organic"":549,""paid_search"":2527}"
2020-03-29,13,25782,5423,5513,0,,"{""direct"":4295,""email"":68,""organic"":1076,""paid_search"":2}"
2020-03-27,13,27010,6029,6113,0,,"{""direct"":4490,""email"":519,""organic"":995,""paid_search"":7}"
2020-05-10,13,86096,12792,28304,598,33714,"{""direct"":15349,""email"":3083,""organic"":1574,""paid_search"":7754}"
2019-12-16,13,80863,14697,20437,1179,252398,"{""direct"":9524,""email"":1261,""organic"":1370,""paid_search"":7676}"
2020-01-30,13,45098,8023,14389,453,94038,"{""direct"":7157,""email"":1324,""organic"":665,""paid_search"":4406}"
2020-03-21,13,25748,6480,4627,0,,"{""direct"":3344,""email"":56,""organic"":1036,""paid_search"":2}"
2019-10-09,13,71384,14095,23039,438,168224,"{""direct"":10483,""email"":4911,""organic"":1212,""paid_search"":5876}"
2019-12-12,13,68338,12415,16939,696,204481,"{""direct"":8138,""email"":470,""organic"":1093,""paid_search"":6727}"
2019-06-10,13,56098,8629,16665,594,157757,"{""direct"":9125,""email"":19,""organic"":1171,""paid_search"":5710}"
2020-03-10,13,46407,9405,14394,284,61757,"{""direct"":5833,""email"":4014,""organic"":592,""paid_search"":3233}"
2020-03-09,13,36332,7464,10535,277,71238,"{""direct"":5530,""email"":747,""organic"":589,""paid_search"":2918}"
2020-02-15,13,47641,10445,12340,541,277216,"{""direct"":6116,""email"":461,""organic"":730,""paid_search"":3882}"
2020-01-05,13,51258,9376,15069,340,20822,"{""direct"":7075,""email"":985,""organic"":768,""paid_search"":5129}"
2019-11-01,13,80517,14148,27866,521,243363,"{""direct"":13802,""email"":4866,""organic"":1442,""paid_search"":6980}"
2020-02-05,13,65822,13027,19360,367,109586,"{""direct"":8211,""email"":6064,""organic"":895,""paid_search"":3580}"
2019-06-03,13,42803,7120,13009,394,94735,"{""direct"":6782,""email"":11,""organic"":955,""paid_search"":4716}"
2019-10-07,13,64669,12361,21803,338,102753,"{""direct"":9501,""email"":5560,""organic"":1200,""paid_search"":4982}"
2019-09-08,13,76157,10479,24144,456,30351,"{""direct"":12138,""email"":1604,""organic"":1678,""paid_search"":7823}"
2019-09-12,13,76638,12248,21051,444,107588,"{""direct"":10648,""email"":3660,""organic"":1225,""paid_search"":4838}"
2020-04-27,13,62945,9101,18492,295,16062,"{""direct"":13229,""email"":480,""organic"":3114,""paid_search"":798}"
2020-05-07,13,205967,26777,74578,82,3451,"{""direct"":47131,""email"":9685,""organic"":2652,""paid_search"":14310}"
2020-02-08,13,45387,9677,12993,577,284714,"{""direct"":5736,""email"":2616,""organic"":741,""paid_search"":3333}"
2019-10-06,13,75794,11497,25933,440,25987,"{""direct"":13108,""email"":1904,""organic"":1590,""paid_search"":8405}"
2020-02-14,13,46994,13942,9854,316,119588,"{""direct"":4974,""email"":774,""organic"":683,""paid_search"":2577}"
2019-08-18,13,78352,14391,20503,238,12881,"{""direct"":9260,""email"":3169,""organic"":834,""paid_search"":4566}"
2019-05-04,13,65641,10413,19409,775,347770,"{""direct"":11977,""email"":19,""organic"":1386,""paid_search"":5037}"
2020-01-22,13,80958,14459,25701,814,185464,"{""direct"":10066,""email"":7577,""organic"":918,""paid_search"":6184}"
2019-06-08,13,48468,8116,13925,681,327055,"{""direct"":8002,""email"":21,""organic"":898,""paid_search"":4437}"
2019-12-09,13,80350,14270,20088,646,188609,"{""direct"":9327,""email"":715,""organic"":1359,""paid_search"":8044}"
2019-08-30,13,64253,10680,19262,624,278860,"{""direct"":10136,""email"":1986,""organic"":1005,""paid_search"":5314}"
2019-10-24,13,81137,13234,27575,524,242618,"{""direct"":13169,""email"":5697,""organic"":1480,""paid_search"":6491}"
2019-11-10,13,59172,11741,15797,417,29363,"{""direct"":8719,""email"":963,""organic"":308,""paid_search"":5361}"
2019-06-26,13,212633,30715,66456,1976,470917,"{""direct"":43913,""email"":16,""organic"":4622,""paid_search"":15582}"
2020-03-14,13,73673,20152,11282,512,198946,"{""direct"":5683,""email"":856,""organic"":510,""paid_search"":3487}"
2019-10-13,13,86248,12345,29158,551,27905,"{""direct"":15463,""email"":2643,""organic"":1811,""paid_search"":8088}"
2019-05-11,13,92812,14483,30871,1034,368645,"{""direct"":20827,""email"":37,""organic"":1642,""paid_search"":6638}"
2020-05-13,13,58817,9819,17333,647,131161,"{""direct"":9815,""email"":943,""organic"":1124,""paid_search"":5041}"
2019-04-17,13,70407,10189,21107,945,180692,"{""direct"":13763,""email"":28,""organic"":1599,""paid_search"":4647}"
2020-03-26,13,20099,4858,3948,0,,"{""direct"":3006,""email"":11,""organic"":825,""paid_search"":0}"
2020-03-30,13,21736,4641,4649,0,,"{""direct"":3589,""email"":26,""organic"":896,""paid_search"":3}"
2019-12-25,13,72071,13358,18822,185,8373,"{""direct"":8613,""email"":3706,""organic"":737,""paid_search"":5180}"
2019-12-20,13,53776,11205,12792,689,329480,"{""direct"":5967,""email"":1229,""organic"":779,""paid_search"":4380}"
2019-11-27,13,109928,21131,28118,779,197406,"{""direct"":12759,""email"":3889,""organic"":1288,""paid_search"":8968}"
2020-03-12,13,102966,31589,8437,246,64988,"{""direct"":4160,""email"":748,""organic"":614,""paid_search"":2142}"
2020-01-06,13,58872,12012,18239,371,76486,"{""direct"":7729,""email"":5051,""organic"":720,""paid_search"":4039}"
2019-12-17,13,70339,12526,17377,805,235007,"{""direct"":8378,""email"":467,""organic"":1432,""paid_search"":6539}"
2019-11-29,13,139289,25682,37128,903,345288,"{""direct"":17180,""email"":4517,""organic"":1927,""paid_search"":12425}"
2019-12-28,13,81099,15696,24029,662,334233,"{""direct"":10545,""email"":4457,""organic"":1394,""paid_search"":6025}"
2020-02-28,13,51466,12405,11258,383,153403,"{""direct"":5230,""email"":1231,""organic"":640,""paid_search"":2997}"
2020-01-29,13,71053,12666,23702,629,145577,"{""direct"":9499,""email"":6443,""organic"":961,""paid_search"":5917}"
2019-10-04,13,65305,12543,21793,403,142221,"{""direct"":8333,""email"":6849,""organic"":1100,""paid_search"":4997}"
2020-04-09,13,40413,6186,11124,131,7052,"{""direct"":8512,""email"":21,""organic"":2402,""paid_search"":2}"
2020-05-14,13,60055,9700,19690,532,108279,"{""direct"":11397,""email"":640,""organic"":1295,""paid_search"":5981}"
2020-02-16,13,68955,14766,19308,318,15120,"{""direct"":8133,""email"":4322,""organic"":1017,""paid_search"":4675}"
2020-04-05,13,28852,5563,7050,0,,"{""direct"":5325,""email"":82,""organic"":1516,""paid_search"":1}"
2020-01-11,13,114947,19013,34902,1574,718078,"{""direct"":16030,""email"":4523,""organic"":1994,""paid_search"":10713}"
2019-08-06,13,62499,8447,20096,884,173995,"{""direct"":10343,""email"":630,""organic"":1179,""paid_search"":7055}"
2019-12-01,13,126221,20358,35128,1316,176619,"{""direct"":15933,""email"":1914,""organic"":2197,""paid_search"":13716}"
2019-12-18,13,82556,15384,20767,879,335063,"{""direct"":9269,""email"":3506,""organic"":1330,""paid_search"":6139}"
2019-11-28,13,112852,19964,29933,789,153060,"{""direct"":15926,""email"":1577,""organic"":1422,""paid_search"":9831}"
2020-04-01,13,24311,5641,5253,0,,"{""direct"":3457,""email"":626,""organic"":1069,""paid_search"":0}"
2020-01-23,13,52982,9048,16041,598,108878,"{""direct"":7315,""email"":1363,""organic"":805,""paid_search"":5476}"
2019-09-09,13,50768,8068,15096,424,108227,"{""direct"":7883,""email"":961,""organic"":1064,""paid_search"":4717}"
2020-01-15,13,100046,17040,31482,1023,255257,"{""direct"":12896,""email"":7554,""organic"":1428,""paid_search"":8069}"
2020-02-06,13,33095,6938,8928,237,71408,"{""direct"":4312,""email"":1089,""organic"":613,""paid_search"":2408}"
2019-05-25,13,58254,9326,17670,805,339507,"{""direct"":10450,""email"":14,""organic"":1264,""paid_search"":5193}"
2020-03-13,13,78090,23471,7846,229,67221,"{""direct"":3798,""email"":997,""organic"":418,""paid_search"":2086}"
2020-01-14,13,50883,9760,14632,496,128247,"{""direct"":6398,""email"":867,""organic"":1049,""paid_search"":5385}"
2019-09-16,13,38095,6583,10522,246,67399,"{""direct"":5441,""email"":805,""organic"":754,""paid_search"":3103}"
2020-02-19,13,45615,10486,11892,457,122375,"{""direct"":5729,""email"":821,""organic"":667,""paid_search"":3517}"
2019-08-04,13,54923,7527,17710,455,18700,"{""direct"":9030,""email"":935,""organic"":1143,""paid_search"":5731}"
2019-10-28,13,66850,11025,22317,201,82446,"{""direct"":11029,""email"":1367,""organic"":1475,""paid_search"":7486}"
2020-02-13,13,44324,9684,12497,371,93461,"{""direct"":6388,""email"":1551,""organic"":647,""paid_search"":3022}"
2019-09-25,13,92351,16621,32266,486,168523,"{""direct"":21325,""email"":854,""organic"":1568,""paid_search"":7027}"
2020-01-26,13,70529,11395,22042,580,29336,"{""direct"":10824,""email"":1281,""organic"":1078,""paid_search"":7416}"
2020-02-25,13,59057,13905,13189,355,117239,"{""direct"":7251,""email"":402,""organic"":976,""paid_search"":3690}"
2019-10-18,13,63182,10875,20724,97,26340,"{""direct"":10225,""email"":3967,""organic"":1188,""paid_search"":4860}"
2019-08-02,13,63219,9584,20594,596,130164,"{""direct"":9303,""email"":5129,""organic"":954,""paid_search"":4517}"
2020-05-12,13,73612,13187,22518,573,103283,"{""direct"":11432,""email"":4446,""organic"":1234,""paid_search"":5056}"
2020-02-02,13,85206,13767,28800,705,30959,"{""direct"":12484,""email"":6679,""organic"":1103,""paid_search"":7683}"
2019-12-10,13,98000,18801,26431,760,189820,"{""direct"":10064,""email"":6471,""organic"":1451,""paid_search"":7697}"
2020-03-07,13,60550,11925,16611,788,315625,"{""direct"":7776,""email"":2528,""organic"":821,""paid_search"":4641}"
2020-04-20,13,50753,7170,14442,6,258,"{""direct"":11061,""email"":331,""organic"":2724,""paid_search"":11}"
2019-11-24,13,102657,17518,28153,684,45157,"{""direct"":13267,""email"":2183,""organic"":1595,""paid_search"":9941}"
2020-04-15,13,55445,7759,16303,6,254,"{""direct"":12513,""email"":646,""organic"":2811,""paid_search"":0}"
2020-04-30,13,77003,12062,23501,431,21275,"{""direct"":12476,""email"":1997,""organic"":1341,""paid_search"":6748}"
2020-05-05,15,1484513,303800,350840,5473,784866.75,"{""direct"":201785,""email"":567,""organic"":82084,""paid_search"":131827}"
2019-11-18,15,1521235,325601,383661,5604,494885.5,"{""direct"":177461,""email"":8507,""organic"":70064,""paid_search"":157413}"
2019-12-12,15,1805185,377297,441686,8747,845905.78,"{""direct"":191989,""email"":48701,""organic"":79672,""paid_search"":170073}"
2019-06-04,15,922681,197608,226259,3314,444849.15,"{""direct"":117124,""email"":11329,""organic"":44725,""paid_search"":55277}"
2019-07-14,15,1157687,205896,280778,3910,401508.47,"{""direct"":153553,""email"":26523,""organic"":53578,""paid_search"":87860}"
2019-12-11,15,1710447,378211,421137,7801,793939.4,"{""direct"":196906,""email"":3721,""organic"":83045,""paid_search"":179862}"
2019-08-03,15,934436,178674,225809,3087,371107.22,"{""direct"":125695,""email"":2870,""organic"":41559,""paid_search"":76712}"
2019-08-29,15,840186,185991,211055,3049,347586.51,"{""direct"":114933,""email"":1770,""organic"":41888,""paid_search"":71938}"
2020-02-06,15,902612,190522,231943,2537,332667.67,"{""direct"":100285,""email"":42963,""organic"":36008,""paid_search"":64829}"
2020-02-04,15,1284918,217201,285640,5661,629768.93,"{""direct"":160642,""email"":41975,""organic"":47184,""paid_search"":84934}"
2019-10-29,15,1285713,292418,358071,4458,544928.15,"{""direct"":161104,""email"":3468,""organic"":57172,""paid_search"":167571}"
2019-12-09,15,1739385,374838,423515,10140,919330.34,"{""direct"":215869,""email"":7502,""organic"":86279,""paid_search"":182385}"
2020-03-18,15,760797,175528,172646,2004,252429.68,"{""direct"":108128,""email"":1126,""organic"":36820,""paid_search"":55125}"
2019-05-31,15,926497,205549,233419,2707,390818.88,"{""direct"":110976,""email"":29500,""organic"":44545,""paid_search"":64811}"
2019-10-16,15,1077440,215827,264874,4857,592269.64,"{""direct"":147460,""email"":2154,""organic"":52175,""paid_search"":94436}"
2019-05-24,15,738090,167335,182034,2193,306741.1,"{""direct"":93537,""email"":8073,""organic"":37832,""paid_search"":52542}"
2020-02-12,15,444372,100217,110075,2142,319687.79,"{""direct"":45515,""email"":2529,""organic"":29113,""paid_search"":38579}"
2019-12-19,15,1381159,323100,348712,4932,616716.85,"{""direct"":153677,""email"":27750,""organic"":65476,""paid_search"":135783}"
2019-07-31,15,1240293,212823,281541,4051,423296.53,"{""direct"":163250,""email"":15638,""organic"":50267,""paid_search"":81316}"
2019-11-26,15,2700850,512168,617474,8402,868624.5,"{""direct"":267541,""email"":83023,""organic"":97908,""paid_search"":205545}"
2019-11-23,15,1798267,389591,467107,5383,568094.85,"{""direct"":207677,""email"":11618,""organic"":80657,""paid_search"":221005}"
2020-02-24,15,681556,164013,179002,2128,297711.63,"{""direct"":89921,""email"":5720,""organic"":32279,""paid_search"":58265}"
2019-07-28,15,988643,183859,248435,2944,330745.58,"{""direct"":143134,""email"":5679,""organic"":48957,""paid_search"":82399}"
2020-02-07,15,695517,160046,179637,2218,250201.11,"{""direct"":87025,""email"":8081,""organic"":31676,""paid_search"":56449}"
2019-12-05,15,1808576,390142,459481,10324,1057283.49,"{""direct"":210492,""email"":2642,""organic"":84169,""paid_search"":229514}"
2020-02-15,15,650140,161531,181384,1899,296609.53,"{""direct"":82413,""email"":3621,""organic"":30895,""paid_search"":71322}"
2020-03-26,15,1179745,314964,230954,2767,315816.68,"{""direct"":131168,""email"":618,""organic"":44047,""paid_search"":94953}"
2020-01-08,15,4676669,560690,947299,18324,2267306.8,"{""direct"":584639,""email"":87146,""organic"":141393,""paid_search"":323105}"
2020-04-05,15,1579855,282241,384223,5537,866954.81,"{""direct"":232345,""email"":236,""organic"":83051,""paid_search"":138125}"
2019-06-23,15,888394,194623,240180,2414,309831.36,"{""direct"":130971,""email"":2039,""organic"":55475,""paid_search"":67543}"
2019-05-02,15,880352,198047,222179,2620,408519.69,"{""direct"":111597,""email"":18311,""organic"":44904,""paid_search"":58120}"
2020-02-25,15,640393,152871,170141,1892,258341.9,"{""direct"":87386,""email"":2130,""organic"":31458,""paid_search"":56934}"
2020-03-25,15,1069399,241224,221215,2967,336873.1,"{""direct"":135814,""email"":459,""organic"":47193,""paid_search"":77373}"
2019-07-10,15,1298967,234928,309068,4953,530520.49,"{""direct"":173777,""email"":19485,""organic"":61601,""paid_search"":91320}"
2019-08-15,15,907190,204246,222471,2618,273297.04,"{""direct"":115452,""email"":11509,""organic"":41284,""paid_search"":75012}"
2020-01-31,15,1093544,204142,255907,3617,438622.69,"{""direct"":137962,""email"":24404,""organic"":41166,""paid_search"":80693}"
2020-03-27,15,1090507,249007,237653,2998,374375.78,"{""direct"":136475,""email"":824,""organic"":45232,""paid_search"":97740}"
2020-04-11,15,1823064,327773,440175,5974,872953.32,"{""direct"":255520,""email"":464,""organic"":103037,""paid_search"":163439}"
2020-01-10,15,1917693,304069,441461,5997,693193.19,"{""direct"":226065,""email"":64690,""organic"":63526,""paid_search"":156723}"
